# METADATA: b_range=2.240000
# METADATA: b_form=1.400000
# METADATA: S=31.290000
# METADATA: box_strengths=5.000000,2.000000,1.000000,0.500000,0.200000,0.100000,0.000000
# METADATA: timestamp=2026-06-09T13:50:55
iteration,energy_mev,kinetic_mev,radius_fm,basis_size,prob_bare,prob_dressed,execution_time_s
0.00000000,999999.00000000,0.00000000,0.00000000,131.00000000,0.97071981,0.02928019,0.00000000
1.00000000,999999.00000000,0.00000000,0.00000000,131.00000000,0.97071981,0.02928019,0.00000000
2.00000000,999999.00000000,0.00000000,0.00000000,131.00000000,0.97071981,0.02928019,0.00000000
3.00000000,999999.00000000,0.00000000,0.00000000,131.00000000,0.97071981,0.02928019,0.00000000
4.00000000,999999.00000000,0.00000000,0.00000000,131.00000000,0.97071981,0.02928019,0.00000000
5.00000000,999999.00000000,0.00000000,0.00000000,131.00000000,0.97071981,0.02928019,0.00000000
6.00000000,999999.00000000,0.00000000,0.00000000,131.00000000,0.97071981,0.02928019,0.00000000
7.00000000,999999.00000000,0.00000000,0.00000000,131.00000000,0.97071981,0.02928019,0.00000000
8.00000000,999999.00000000,0.00000000,0.00000000,131.00000000,0.97071981,0.02928019,0.00000000
9.00000000,999999.00000000,0.00000000,0.00000000,131.00000000,0.97071981,0.02928019,0.00000000
10.00000000,999999.00000000,0.00000000,0.00000000,131.00000000,0.97071981,0.02928019,0.00000000
11.00000000,999999.00000000,0.00000000,0.00000000,131.00000000,0.97071981,0.02928019,0.00000000
12.00000000,-2.32318744,0.00000000,0.00000000,131.00000000,0.97071981,0.02928019,0.00000000
13.00000000,-2.47278832,0.00000000,0.00000000,131.00000000,0.97071981,0.02928019,0.00000000
14.00000000,-2.48684537,0.00000000,0.00000000,131.00000000,0.97071981,0.02928019,0.00000000
15.00000000,-2.49024310,0.00000000,0.00000000,131.00000000,0.97071981,0.02928019,0.00000000
16.00000000,-2.49155570,0.00000000,0.00000000,131.00000000,0.97071981,0.02928019,0.00000000
17.00000000,-2.49661031,0.00000000,0.00000000,131.00000000,0.97071981,0.02928019,0.00000000
18.00000000,-2.49688544,0.00000000,0.00000000,131.00000000,0.97071981,0.02928019,0.00000000
19.00000000,-2.49689805,0.00000000,0.00000000,131.00000000,0.97071981,0.02928019,0.00000000
20.00000000,-2.49689805,0.00000000,0.00000000,131.00000000,0.97071981,0.02928019,0.00000000
21.00000000,-2.58904361,0.00000000,0.00000000,131.00000000,0.97071981,0.02928019,0.00000000
22.00000000,-2.61512025,0.00000000,0.00000000,131.00000000,0.97071981,0.02928019,0.00000000
23.00000000,-2.61975549,0.00000000,0.00000000,131.00000000,0.97071981,0.02928019,0.00000000
24.00000000,-2.62225716,0.00000000,0.00000000,131.00000000,0.97071981,0.02928019,0.00000000
25.00000000,-2.62345665,0.00000000,0.00000000,131.00000000,0.97071981,0.02928019,0.00000000
26.00000000,-2.62937313,0.00000000,0.00000000,131.00000000,0.97071981,0.02928019,0.00000000
27.00000000,-2.62981879,0.00000000,0.00000000,131.00000000,0.97071981,0.02928019,0.00000000
28.00000000,-2.63017851,0.00000000,0.00000000,131.00000000,0.97071981,0.02928019,0.00000000
29.00000000,-2.63043342,0.00000000,0.00000000,131.00000000,0.97071981,0.02928019,0.00000000
30.00000000,-2.63058356,0.00000000,0.00000000,131.00000000,0.97071981,0.02928019,0.00000000
31.00000000,-2.63078565,0.00000000,0.00000000,131.00000000,0.97071981,0.02928019,0.00000000
32.00000000,-2.63087621,0.00000000,0.00000000,131.00000000,0.97071981,0.02928019,0.00000000
33.00000000,-2.63096083,0.00000000,0.00000000,131.00000000,0.97071981,0.02928019,0.00000000
-1.00000000,-2.63096083,18.57708985,1.99165523,131.00000000,0.97071981,0.02928019,1079.38000000
