# METADATA: b_range=2.240000
# METADATA: b_form=1.400000
# METADATA: S=31.290000
# METADATA: box_strengths=5.000000,2.000000,1.000000,0.500000,0.200000,0.100000,0.000000
# METADATA: timestamp=2026-06-09T11:35:23
iteration,energy_mev,kinetic_mev,radius_fm,basis_size,prob_bare,prob_dressed,execution_time_s
0.00000000,999999.00000000,0.00000000,0.00000000,131.00000000,0.97390196,0.02609804,0.00000000
1.00000000,999999.00000000,0.00000000,0.00000000,131.00000000,0.97390196,0.02609804,0.00000000
2.00000000,999999.00000000,0.00000000,0.00000000,131.00000000,0.97390196,0.02609804,0.00000000
3.00000000,999999.00000000,0.00000000,0.00000000,131.00000000,0.97390196,0.02609804,0.00000000
4.00000000,999999.00000000,0.00000000,0.00000000,131.00000000,0.97390196,0.02609804,0.00000000
5.00000000,999999.00000000,0.00000000,0.00000000,131.00000000,0.97390196,0.02609804,0.00000000
6.00000000,999999.00000000,0.00000000,0.00000000,131.00000000,0.97390196,0.02609804,0.00000000
7.00000000,999999.00000000,0.00000000,0.00000000,131.00000000,0.97390196,0.02609804,0.00000000
8.00000000,999999.00000000,0.00000000,0.00000000,131.00000000,0.97390196,0.02609804,0.00000000
9.00000000,999999.00000000,0.00000000,0.00000000,131.00000000,0.97390196,0.02609804,0.00000000
10.00000000,999999.00000000,0.00000000,0.00000000,131.00000000,0.97390196,0.02609804,0.00000000
11.00000000,999999.00000000,0.00000000,0.00000000,131.00000000,0.97390196,0.02609804,0.00000000
12.00000000,-2.00473154,0.00000000,0.00000000,131.00000000,0.97390196,0.02609804,0.00000000
13.00000000,-2.08466109,0.00000000,0.00000000,131.00000000,0.97390196,0.02609804,0.00000000
14.00000000,-2.09623751,0.00000000,0.00000000,131.00000000,0.97390196,0.02609804,0.00000000
15.00000000,-2.09895506,0.00000000,0.00000000,131.00000000,0.97390196,0.02609804,0.00000000
16.00000000,-2.09967042,0.00000000,0.00000000,131.00000000,0.97390196,0.02609804,0.00000000
17.00000000,-2.10005275,0.00000000,0.00000000,131.00000000,0.97390196,0.02609804,0.00000000
18.00000000,-2.10049392,0.00000000,0.00000000,131.00000000,0.97390196,0.02609804,0.00000000
19.00000000,-2.10245998,0.00000000,0.00000000,131.00000000,0.97390196,0.02609804,0.00000000
20.00000000,-2.10382469,0.00000000,0.00000000,131.00000000,0.97390196,0.02609804,0.00000000
21.00000000,-2.10382752,0.00000000,0.00000000,131.00000000,0.97390196,0.02609804,0.00000000
22.00000000,-2.10382752,0.00000000,0.00000000,131.00000000,0.97390196,0.02609804,0.00000000
23.00000000,-2.18297793,0.00000000,0.00000000,131.00000000,0.97390196,0.02609804,0.00000000
24.00000000,-2.20587186,0.00000000,0.00000000,131.00000000,0.97390196,0.02609804,0.00000000
25.00000000,-2.21141381,0.00000000,0.00000000,131.00000000,0.97390196,0.02609804,0.00000000
26.00000000,-2.21374221,0.00000000,0.00000000,131.00000000,0.97390196,0.02609804,0.00000000
27.00000000,-2.21455582,0.00000000,0.00000000,131.00000000,0.97390196,0.02609804,0.00000000
28.00000000,-2.21917896,0.00000000,0.00000000,131.00000000,0.97390196,0.02609804,0.00000000
29.00000000,-2.21957742,0.00000000,0.00000000,131.00000000,0.97390196,0.02609804,0.00000000
30.00000000,-2.21969595,0.00000000,0.00000000,131.00000000,0.97390196,0.02609804,0.00000000
31.00000000,-2.21976510,0.00000000,0.00000000,131.00000000,0.97390196,0.02609804,0.00000000
32.00000000,-2.21982443,0.00000000,0.00000000,131.00000000,0.97390196,0.02609804,0.00000000
-1.00000000,-2.21982443,16.76650978,2.12748535,131.00000000,0.97390196,0.02609804,619.13600000
