# METADATA: b_range=2.240000
# METADATA: b_form=1.400000
# METADATA: S=31.290000
# METADATA: box_strengths=0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
# METADATA: timestamp=2026-05-22T10:13:52
iteration,energy_mev,kinetic_mev,radius_fm,basis_size,prob_bare,prob_dressed,execution_time_s
62.00000000,-2.03505403,0.00000000,0.00000000,113.00000000,0.97077031,0.02922969,0.00000000
63.00000000,-2.22102278,0.00000000,0.00000000,113.00000000,0.97077031,0.02922969,0.00000000
64.00000000,-2.30857793,0.00000000,0.00000000,113.00000000,0.97077031,0.02922969,0.00000000
65.00000000,-2.43851330,0.00000000,0.00000000,113.00000000,0.97077031,0.02922969,0.00000000
66.00000000,-2.45697957,0.00000000,0.00000000,113.00000000,0.97077031,0.02922969,0.00000000
67.00000000,-2.46385040,0.00000000,0.00000000,113.00000000,0.97077031,0.02922969,0.00000000
68.00000000,-2.46626519,0.00000000,0.00000000,113.00000000,0.97077031,0.02922969,0.00000000
69.00000000,-2.47564327,0.00000000,0.00000000,113.00000000,0.97077031,0.02922969,0.00000000
70.00000000,-2.48015411,0.00000000,0.00000000,113.00000000,0.97077031,0.02922969,0.00000000
71.00000000,-2.48321977,0.00000000,0.00000000,113.00000000,0.97077031,0.02922969,0.00000000
72.00000000,-2.48511507,0.00000000,0.00000000,113.00000000,0.97077031,0.02922969,0.00000000
73.00000000,-2.48590348,0.00000000,0.00000000,113.00000000,0.97077031,0.02922969,0.00000000
74.00000000,-2.48692245,0.00000000,0.00000000,113.00000000,0.97077031,0.02922969,0.00000000
75.00000000,-2.48771753,0.00000000,0.00000000,113.00000000,0.97077031,0.02922969,0.00000000
76.00000000,0.33397201,0.00000000,0.00000000,113.00000000,0.97077031,0.02922969,0.00000000
77.00000000,0.33267881,0.00000000,0.00000000,113.00000000,0.97077031,0.02922969,0.00000000
78.00000000,0.17931846,0.00000000,0.00000000,113.00000000,0.97077031,0.02922969,0.00000000
79.00000000,0.02254547,0.00000000,0.00000000,113.00000000,0.97077031,0.02922969,0.00000000
80.00000000,0.02002124,0.00000000,0.00000000,113.00000000,0.97077031,0.02922969,0.00000000
81.00000000,0.01826314,0.00000000,0.00000000,113.00000000,0.97077031,0.02922969,0.00000000
82.00000000,0.01698789,0.00000000,0.00000000,113.00000000,0.97077031,0.02922969,0.00000000
83.00000000,0.01698749,0.00000000,0.00000000,113.00000000,0.97077031,0.02922969,0.00000000
84.00000000,0.01698694,0.00000000,0.00000000,113.00000000,0.97077031,0.02922969,0.00000000
85.00000000,0.01698647,0.00000000,0.00000000,113.00000000,0.97077031,0.02922969,0.00000000
86.00000000,-2.52965863,0.00000000,0.00000000,113.00000000,0.97077031,0.02922969,0.00000000
87.00000000,-2.59729736,0.00000000,0.00000000,113.00000000,0.97077031,0.02922969,0.00000000
88.00000000,-2.60423505,0.00000000,0.00000000,113.00000000,0.97077031,0.02922969,0.00000000
89.00000000,-2.60959105,0.00000000,0.00000000,113.00000000,0.97077031,0.02922969,0.00000000
90.00000000,-2.61088194,0.00000000,0.00000000,113.00000000,0.97077031,0.02922969,0.00000000
91.00000000,-2.61240687,0.00000000,0.00000000,113.00000000,0.97077031,0.02922969,0.00000000
92.00000000,-2.61814691,0.00000000,0.00000000,113.00000000,0.97077031,0.02922969,0.00000000
93.00000000,-2.62055089,0.00000000,0.00000000,113.00000000,0.97077031,0.02922969,0.00000000
94.00000000,-2.62187656,0.00000000,0.00000000,113.00000000,0.97077031,0.02922969,0.00000000
95.00000000,-2.62229627,0.00000000,0.00000000,113.00000000,0.97077031,0.02922969,0.00000000
96.00000000,-2.62248643,0.00000000,0.00000000,113.00000000,0.97077031,0.02922969,0.00000000
97.00000000,-2.62310801,0.00000000,0.00000000,113.00000000,0.97077031,0.02922969,0.00000000
98.00000000,-2.62331372,0.00000000,0.00000000,113.00000000,0.97077031,0.02922969,0.00000000
99.00000000,-2.62345584,0.00000000,0.00000000,113.00000000,0.97077031,0.02922969,0.00000000
100.00000000,-2.62355874,0.00000000,0.00000000,113.00000000,0.97077031,0.02922969,0.00000000
101.00000000,-2.62360760,0.00000000,0.00000000,113.00000000,0.97077031,0.02922969,0.00000000
102.00000000,-2.62366568,0.00000000,0.00000000,113.00000000,0.97077031,0.02922969,0.00000000
103.00000000,-2.62371232,0.00000000,0.00000000,113.00000000,0.97077031,0.02922969,0.00000000
-1.00000000,-2.62371232,18.58672360,1.99168425,113.00000000,0.97077031,0.02922969,1203.93100000
