# METADATA: b_range=2.240000
# METADATA: b_form=1.400000
# METADATA: S=31.290000
# METADATA: box_strengths=0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
# METADATA: timestamp=2026-05-26T13:31:44
iteration,energy_mev,kinetic_mev,radius_fm,basis_size,prob_bare,prob_dressed,execution_time_s
0.00000000,-0.05171974,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
1.00000000,-0.44778729,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
2.00000000,-0.71860049,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
3.00000000,-6.00501168,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
4.00000000,-6.46894707,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
5.00000000,-6.53471335,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
6.00000000,-6.54308287,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
7.00000000,-6.54339790,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
8.00000000,-6.54352422,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
9.00000000,-6.54588703,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
10.00000000,-6.54590841,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
11.00000000,-6.54596209,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
12.00000000,-6.54601909,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
13.00000000,-0.09264544,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
14.00000000,0.10372603,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
15.00000000,0.21387954,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
16.00000000,-2.49792914,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
17.00000000,-5.72601002,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
18.00000000,-6.47542536,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
19.00000000,-6.51184106,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
20.00000000,-6.52187529,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
21.00000000,-6.52384683,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
22.00000000,-6.53151156,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
23.00000000,-6.53235518,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
24.00000000,-6.53237561,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
25.00000000,-6.53237561,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
26.00000000,-6.53237561,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
27.00000000,-0.23827402,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
28.00000000,-0.28818652,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
29.00000000,-0.32145820,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
30.00000000,-0.40218356,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
31.00000000,-0.79257496,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
32.00000000,-1.22689634,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
33.00000000,-1.23553417,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
34.00000000,-5.56496175,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
35.00000000,-6.46889415,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
36.00000000,-6.52902226,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
37.00000000,-6.54753787,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
38.00000000,-6.55037919,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
39.00000000,-6.55075528,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
40.00000000,-6.55224288,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
41.00000000,-6.55252557,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
42.00000000,-6.55310319,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
43.00000000,-6.55347736,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
44.00000000,-6.55371610,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
45.00000000,-6.55372407,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
46.00000000,-6.55372568,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
47.00000000,-0.05834706,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
48.00000000,0.12152664,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
49.00000000,0.20706059,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
50.00000000,0.24571600,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
51.00000000,0.40294413,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
52.00000000,-5.46389544,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
53.00000000,-6.39944318,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
54.00000000,-6.50810762,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
55.00000000,-6.52686189,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
56.00000000,-6.53150485,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
57.00000000,-6.53382172,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
58.00000000,-6.53644640,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
59.00000000,-6.54505863,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
60.00000000,-6.54680705,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
61.00000000,-6.54801904,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
62.00000000,-6.54842508,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
63.00000000,-6.54858640,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
64.00000000,-6.54872208,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
65.00000000,-6.54877395,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
66.00000000,-6.54878081,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
67.00000000,-6.54878653,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
68.00000000,-0.09885842,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
69.00000000,-1.11803327,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
70.00000000,-5.43780441,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
71.00000000,-6.30988880,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
72.00000000,-6.46419319,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
73.00000000,-6.48574650,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
74.00000000,-6.53047034,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
75.00000000,-6.53466318,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
76.00000000,-6.54402333,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
77.00000000,-6.54468823,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
78.00000000,-6.54493688,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
79.00000000,-6.54505149,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
80.00000000,-6.54541244,0.00000000,0.00000000,131.00000000,0.94295823,0.05704177,0.00000000
